1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: FB00000063436C41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Wed Jul 29 09:23:01 UTC 2020
Mission Sample Count:  2048
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Wed Jul 29 09:23:01 UTC 2020
Total Mission Samples:  2048
Total Device Samples:  36247
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.04 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
2020/07/31 9:23:01 AM,C,28.761
2020/07/31 9:33:01 AM,C,27.136
2020/07/31 9:43:01 AM,C,27.324
2020/07/31 9:53:01 AM,C,27.574
2020/07/31 10:03:01 AM,C,27.324
2020/07/31 10:13:01 AM,C,27.949
2020/07/31 10:23:01 AM,C,28.074
2020/07/31 10:33:01 AM,C,28.136
2020/07/31 10:43:01 AM,C,27.636
2020/07/31 10:53:01 AM,C,27.386
2020/07/31 11:03:01 AM,C,27.199
2020/07/31 11:13:01 AM,C,27.324
2020/07/31 11:23:01 AM,C,27.136
2020/07/31 11:33:01 AM,C,27.511
2020/07/31 11:43:01 AM,C,28.324
2020/07/31 11:53:01 AM,C,27.699
2020/07/31 12:03:01 PM,C,27.699
2020/07/31 12:13:01 PM,C,28.636
2020/07/31 12:23:01 PM,C,28.573
2020/07/31 12:33:01 PM,C,28.449
2020/07/31 12:43:01 PM,C,29.198
2020/07/31 12:53:01 PM,C,29.073
2020/07/31 1:03:01 PM,C,28.573
2020/07/31 1:13:01 PM,C,28.074
2020/07/31 1:23:01 PM,C,28.886
2020/07/31 1:33:01 PM,C,28.823
2020/07/31 1:43:01 PM,C,28.386
2020/07/31 1:53:01 PM,C,29.136
2020/07/31 2:03:01 PM,C,29.198
2020/07/31 2:13:01 PM,C,29.698
2020/07/31 2:23:01 PM,C,28.886
2020/07/31 2:33:01 PM,C,28.511
2020/07/31 2:43:01 PM,C,28.386
2020/07/31 2:53:01 PM,C,28.511
2020/07/31 3:03:01 PM,C,28.136
2020/07/31 3:13:01 PM,C,27.886
2020/07/31 3:23:01 PM,C,27.761
2020/07/31 3:33:01 PM,C,27.511
2020/07/31 3:43:01 PM,C,27.261
2020/07/31 3:53:01 PM,C,27.386
2020/07/31 4:03:01 PM,C,27.511
2020/07/31 4:13:01 PM,C,27.636
2020/07/31 4:23:01 PM,C,27.824
2020/07/31 4:33:01 PM,C,27.386
2020/07/31 4:43:01 PM,C,27.199
2020/07/31 4:53:01 PM,C,27.012
2020/07/31 5:03:01 PM,C,26.699
2020/07/31 5:13:01 PM,C,26.887
2020/07/31 5:23:01 PM,C,26.637
2020/07/31 5:33:01 PM,C,26.637
2020/07/31 5:43:01 PM,C,26.512
2020/07/31 5:53:01 PM,C,26.324
2020/07/31 6:03:01 PM,C,26.324
2020/07/31 6:13:01 PM,C,26.262
2020/07/31 6:23:01 PM,C,26.262
2020/07/31 6:33:01 PM,C,26.012
2020/07/31 6:43:01 PM,C,25.887
2020/07/31 6:53:01 PM,C,25.887
2020/07/31 7:03:01 PM,C,25.887
2020/07/31 7:13:01 PM,C,25.824
2020/07/31 7:23:01 PM,C,25.762
2020/07/31 7:33:01 PM,C,25.574
2020/07/31 7:43:01 PM,C,25.512
2020/07/31 7:53:01 PM,C,25.637
2020/07/31 8:03:01 PM,C,25.637
2020/07/31 8:13:01 PM,C,25.574
2020/07/31 8:23:01 PM,C,25.512
2020/07/31 8:33:01 PM,C,25.262
2020/07/31 8:43:01 PM,C,25.449
2020/07/31 8:53:01 PM,C,25.387
2020/07/31 9:03:01 PM,C,25.512
2020/07/31 9:13:01 PM,C,25.449
2020/07/31 9:23:01 PM,C,25.262
2020/07/31 9:33:01 PM,C,25.387
2020/07/31 9:43:01 PM,C,25.449
2020/07/31 9:53:01 PM,C,25.262
2020/07/31 10:03:01 PM,C,25.199
2020/07/31 10:13:01 PM,C,25.199
2020/07/31 10:23:01 PM,C,24.949
2020/07/31 10:33:01 PM,C,25.137
2020/07/31 10:43:01 PM,C,25.199
2020/07/31 10:53:01 PM,C,25.137
2020/07/31 11:03:01 PM,C,25.137
2020/07/31 11:13:01 PM,C,25.074
2020/07/31 11:23:01 PM,C,25.074
2020/07/31 11:33:01 PM,C,24.824
2020/07/31 11:43:01 PM,C,24.949
2020/07/31 11:53:01 PM,C,24.949
2020/08/01 12:03:01 AM,C,24.824
2020/08/01 12:13:01 AM,C,24.824
2020/08/01 12:23:01 AM,C,24.949
2020/08/01 12:33:01 AM,C,25.199
2020/08/01 12:43:01 AM,C,24.824
2020/08/01 12:53:01 AM,C,24.199
2020/08/01 1:03:01 AM,C,24.262
2020/08/01 1:13:01 AM,C,24.387
2020/08/01 1:23:01 AM,C,24.324
2020/08/01 1:33:01 AM,C,24.387
2020/08/01 1:43:01 AM,C,24.449
2020/08/01 1:53:01 AM,C,24.512
2020/08/01 2:03:01 AM,C,24.449
2020/08/01 2:13:01 AM,C,24.387
2020/08/01 2:23:01 AM,C,24.449
2020/08/01 2:33:01 AM,C,24.387
2020/08/01 2:43:01 AM,C,24.512
2020/08/01 2:53:01 AM,C,24.449
2020/08/01 3:03:01 AM,C,24.449
2020/08/01 3:13:01 AM,C,24.449
2020/08/01 3:23:01 AM,C,24.387
2020/08/01 3:33:01 AM,C,24.512
2020/08/01 3:43:01 AM,C,24.449
2020/08/01 3:53:01 AM,C,24.449
2020/08/01 4:03:01 AM,C,24.449
2020/08/01 4:13:01 AM,C,24.449
2020/08/01 4:23:01 AM,C,24.512
2020/08/01 4:33:01 AM,C,24.449
2020/08/01 4:43:01 AM,C,24.512
